id,customer_id,product_id,date,quantity,unit_price,total_amount
3788,295,85,2024-10-23,2,21.17,42.34
3789,838,152,2025-03-19,1,81.06,81.06
3790,923,29,2024-10-31,4,40.52,162.07
3791,88,135,2024-12-23,1,1490.96,1490.96
3792,906,11,2025-01-16,1,17.46,17.46
3793,318,153,2024-12-02,1,14.81,14.81
3794,167,60,2024-12-05,4,662.86,2651.42
3795,258,131,2024-09-17,2,78.14,156.28
3796,650,139,2024-09-26,1,356.97,356.97
3797,576,111,2024-10-17,1,26.22,26.22
3798,508,165,2025-01-04,1,950.39,950.39
3799,575,99,2025-03-08,2,155.75,311.49
3800,881,160,2025-08-29,3,173.0,519.01
3801,326,174,2024-10-07,3,665.94,1997.81
3802,164,120,2024-10-06,1,208.1,208.1
3803,898,14,2024-12-11,1,54.94,54.94
3804,516,30,2024-09-11,2,363.75,727.5
3805,685,3,2025-02-03,1,135.49,135.49
3806,915,110,2024-12-09,1,450.4,450.4
3807,59,158,2025-02-01,2,179.9,359.8
3808,619,85,2024-12-31,4,24.13,96.53
3809,732,82,2025-03-25,1,700.2,700.2
3810,197,113,2024-11-10,2,706.64,1413.28
3811,395,191,2025-02-16,1,1531.73,1531.73
3812,474,181,2025-06-03,1,1238.01,1238.01
3813,257,20,2024-10-10,1,95.85,95.85
3814,172,88,2024-11-02,4,142.99,571.95
3815,518,97,2025-02-17,1,1306.93,1306.93
3816,47,112,2025-05-13,2,554.02,1108.05
3817,118,157,2025-03-16,2,26.48,52.97
3818,39,100,2025-01-11,2,443.13,886.25
3819,510,135,2025-04-04,2,1697.84,3395.69
3820,299,196,2024-09-21,5,34.21,171.04
3821,467,136,2024-12-21,2,149.62,299.23
3822,804,76,2024-09-22,1,33.25,33.25
3823,294,34,2025-01-23,1,408.68,408.68
3824,91,112,2024-12-05,1,549.27,549.27
3825,677,186,2025-01-02,2,346.52,693.05
3826,33,13,2024-09-21,4,505.22,2020.88
3827,250,83,2024-12-11,1,344.55,344.55
3828,119,179,2025-02-04,3,172.12,516.36
3829,92,74,2024-09-13,2,7.89,15.79
3830,452,42,2024-10-18,5,288.57,1442.86
3831,752,198,2024-12-22,1,1666.93,1666.93
3832,304,24,2024-12-07,1,20.03,20.03
3833,838,107,2025-05-29,1,491.5,491.5
3834,867,42,2024-11-29,1,287.71,287.71
3835,271,71,2024-12-04,1,382.92,382.92
3836,217,91,2025-05-14,1,42.3,42.3
3837,860,38,2025-09-05,1,295.35,295.35
3838,195,142,2024-12-14,1,17.84,17.84
3839,511,80,2024-11-06,2,436.15,872.29
3840,486,90,2024-10-10,1,128.99,128.99
3841,602,133,2024-10-31,1,9.11,9.11
3842,760,181,2024-11-10,4,1146.0,4584.0
3843,28,58,2025-01-16,3,155.91,467.72
3844,956,179,2024-09-14,1,164.52,164.52
3845,194,104,2024-11-16,3,12.78,38.35
3846,805,168,2025-06-11,1,590.82,590.82
3847,975,94,2024-12-15,2,1127.55,2255.09
3848,490,64,2024-10-27,1,96.81,96.81
3849,198,52,2024-12-17,4,740.86,2963.45
3850,543,99,2025-01-31,2,163.04,326.08
3851,224,27,2024-09-09,1,582.96,582.96
3852,246,149,2024-09-14,5,106.59,532.96
3853,617,88,2024-11-03,1,143.77,143.77
3854,200,48,2024-12-31,3,11.86,35.58
3855,493,140,2024-09-09,1,287.54,287.54
3856,102,196,2024-09-14,4,31.43,125.71
3857,131,87,2024-09-17,1,1070.12,1070.12
3858,909,170,2024-11-09,3,551.57,1654.7
3859,423,193,2025-03-14,5,792.58,3962.9
3860,209,3,2025-01-26,2,126.82,253.63
3861,840,107,2025-08-09,1,495.89,495.89
3862,741,33,2025-02-06,1,1523.45,1523.45
3863,331,90,2024-09-16,2,142.26,284.51
3864,393,190,2024-10-07,3,940.23,2820.7
3865,528,181,2025-02-13,4,1203.97,4815.86
3866,192,143,2024-12-20,3,1141.87,3425.6
3867,638,107,2024-10-25,3,582.32,1746.95
3868,798,130,2025-03-27,1,195.96,195.96
3869,127,44,2024-09-11,2,192.12,384.24
3870,634,83,2025-05-21,1,392.19,392.19
3871,666,139,2024-11-16,2,402.04,804.08
3872,3,137,2024-10-02,2,51.15,102.3
3873,374,194,2024-10-05,2,268.64,537.29
3874,748,125,2024-11-17,1,79.04,79.04
3875,201,53,2024-09-19,1,31.67,31.67
3876,743,157,2025-02-14,2,26.76,53.52
3877,240,183,2024-09-23,3,439.32,1317.97
3878,503,29,2024-09-22,1,44.34,44.34
3879,869,96,2024-12-18,3,157.57,472.7
3880,237,47,2025-05-16,3,1273.76,3821.27
3881,938,200,2024-09-27,1,219.73,219.73
3882,620,78,2024-10-04,2,26.84,53.69
3883,659,177,2024-09-23,2,341.24,682.48
3884,945,147,2024-10-14,3,627.31,1881.92
3885,702,196,2024-10-19,2,31.09,62.17
3886,315,140,2025-01-06,4,291.51,1166.04
3887,123,141,2025-02-04,1,177.18,177.18
3888,880,125,2025-04-08,1,69.5,69.5
3889,340,103,2024-11-07,4,26.7,106.81
3890,628,79,2025-03-29,1,85.43,85.43
3891,749,130,2025-03-14,1,195.28,195.28
3892,401,33,2024-10-16,2,1424.72,2849.44
3893,513,39,2024-10-13,1,857.01,857.01
3894,59,194,2025-06-06,2,263.75,527.49
3895,839,29,2024-10-10,1,41.74,41.74
3896,300,36,2024-10-08,2,142.16,284.33
3897,645,166,2024-11-26,2,146.89,293.78
3898,561,71,2025-04-08,1,376.28,376.28
3899,524,185,2024-09-20,1,754.09,754.09
3900,62,15,2024-09-17,5,355.44,1777.18
3901,774,68,2024-09-23,1,26.1,26.1
3902,921,97,2025-02-24,1,1370.88,1370.88
3903,486,153,2025-03-26,1,14.01,14.01
3904,316,108,2024-11-12,1,386.61,386.61
3905,836,47,2024-09-14,2,1285.16,2570.33
3906,378,47,2024-12-12,3,1303.06,3909.17
3907,534,29,2024-11-15,3,43.86,131.59
3908,924,156,2025-03-07,2,323.79,647.59
3909,665,192,2024-09-12,1,16.51,16.51
3910,989,72,2024-09-05,2,21.99,43.97
3911,612,65,2025-03-18,1,207.8,207.8
3912,878,123,2025-03-22,3,241.68,725.05
3913,647,188,2024-12-14,3,484.65,1453.95
3914,792,79,2025-08-10,2,95.56,191.13
3915,222,77,2024-09-17,1,297.65,297.65
3916,47,9,2025-09-05,3,187.23,561.69
3917,734,101,2024-12-23,2,487.22,974.45
3918,850,10,2025-02-10,3,33.39,100.16
3919,117,129,2024-09-25,1,171.06,171.06
3920,770,70,2025-04-06,3,238.75,716.26
3921,738,27,2024-09-20,2,619.67,1239.34
3922,224,131,2025-02-27,1,79.03,79.03
3923,975,41,2024-09-08,1,161.85,161.85
3924,111,159,2024-10-01,2,25.38,50.75
3925,422,25,2024-09-20,2,16.73,33.45
3926,6,137,2025-03-24,1,49.11,49.11
3927,690,112,2024-09-12,2,558.9,1117.81
3928,373,91,2024-09-19,4,44.65,178.6
3929,247,10,2024-12-02,1,40.11,40.11
3930,533,110,2025-01-29,2,408.1,816.21
3931,845,46,2024-09-28,1,680.35,680.35
3932,652,138,2025-01-24,3,7.52,22.56
3933,282,8,2024-10-16,1,129.48,129.48
3934,927,28,2024-10-07,1,106.79,106.79
3935,76,48,2024-10-20,1,10.71,10.71
3936,648,76,2024-10-27,3,38.46,115.37
3937,142,100,2024-09-08,3,508.3,1524.91
3938,935,89,2024-12-13,2,618.92,1237.85
3939,808,155,2025-05-15,2,365.55,731.09
3940,156,88,2024-09-17,3,132.17,396.51
3941,742,188,2024-10-17,2,489.51,979.02
3942,389,9,2024-12-05,1,188.04,188.04
3943,854,99,2024-12-08,3,170.55,511.65
3944,855,12,2024-10-22,1,486.65,486.65
3945,111,165,2025-05-22,2,1037.36,2074.72
3946,951,183,2024-09-14,3,415.25,1245.74
3947,871,50,2024-12-18,2,23.61,47.22
3948,721,198,2024-10-11,5,1742.79,8713.94
3949,299,94,2024-09-16,3,1174.25,3522.74
3950,241,150,2025-02-01,4,1112.08,4448.3
3951,924,154,2025-01-05,1,1273.52,1273.52
3952,588,82,2025-05-14,1,649.53,649.53
3953,455,146,2025-01-14,1,350.69,350.69
3954,406,169,2025-04-08,1,186.21,186.21
3955,457,103,2024-11-26,1,26.24,26.24
3956,487,64,2024-10-01,2,84.56,169.12
3957,280,94,2024-09-29,1,1017.34,1017.34
3958,455,194,2025-02-27,1,291.53,291.53
3959,674,30,2024-12-06,3,360.06,1080.18
3960,682,132,2024-12-15,2,1053.53,2107.06
3961,870,93,2024-10-16,3,425.57,1276.71
3962,575,170,2025-04-08,1,531.25,531.25
3963,736,31,2024-11-24,3,427.96,1283.88
3964,292,61,2025-04-29,1,739.75,739.75
3965,443,180,2025-09-05,2,590.37,1180.73
3966,346,81,2025-01-22,2,161.63,323.26
3967,374,78,2024-12-04,1,27.58,27.58
3968,448,108,2024-10-31,1,385.84,385.84
3969,71,59,2024-10-05,4,142.69,570.77
3970,78,5,2024-11-07,3,600.74,1802.22
3971,431,131,2024-10-18,2,80.32,160.64
3972,38,76,2024-09-12,1,37.28,37.28
3973,235,95,2025-03-09,2,123.46,246.92
3974,193,161,2024-09-08,3,309.51,928.53
3975,927,70,2024-12-20,1,224.39,224.39
3976,840,157,2025-05-16,1,26.76,26.76
3977,239,129,2024-10-02,3,140.86,422.59
3978,230,22,2024-12-24,1,82.4,82.4
3979,586,99,2024-09-25,2,140.25,280.51
3980,945,5,2024-09-20,1,593.4,593.4
3981,778,156,2024-10-23,3,322.33,966.98
3982,534,74,2024-11-30,1,8.57,8.57
3983,963,23,2025-02-27,1,1194.01,1194.01
3984,599,130,2025-01-18,1,211.65,211.65
3985,5,87,2024-09-12,5,1071.05,5355.26
3986,806,64,2024-10-31,3,94.09,282.27
3987,354,36,2024-12-27,1,153.37,153.37
3988,521,108,2025-05-17,1,348.1,348.1
3989,430,16,2025-04-08,5,197.86,989.32
3990,7,59,2025-04-09,3,141.48,424.45
3991,875,112,2024-10-01,1,507.51,507.51
3992,917,102,2024-11-25,4,663.97,2655.88
3993,934,200,2024-09-24,1,223.05,223.05
3994,481,135,2024-09-28,2,1453.61,2907.22
3995,996,19,2024-10-10,2,81.18,162.35
3996,902,77,2024-10-23,1,260.35,260.35
3997,789,62,2025-03-14,1,194.79,194.79
3998,468,78,2025-01-18,2,26.79,53.57
3999,202,100,2025-03-08,1,469.39,469.39
4000,980,177,2024-10-27,1,352.65,352.65
4001,428,184,2024-09-21,2,56.54,113.08
4002,434,54,2025-04-13,1,455.2,455.2
4003,618,20,2025-01-14,4,92.3,369.21
4004,685,58,2025-02-06,1,155.93,155.93
4005,717,176,2025-05-21,2,666.63,1333.26
4006,327,152,2024-09-21,2,88.47,176.94
4007,256,89,2024-09-30,1,665.08,665.08
4008,583,116,2024-09-23,2,814.93,1629.87
4009,105,70,2024-11-10,1,199.07,199.07
4010,924,174,2024-10-10,4,671.63,2686.51
4011,835,121,2024-09-08,4,36.31,145.26
4012,125,160,2025-01-02,2,155.84,311.69
4013,522,83,2024-09-20,1,384.87,384.87
4014,253,134,2025-01-10,2,372.84,745.67
4015,394,130,2024-10-18,1,194.41,194.41
4016,900,11,2024-10-07,4,17.57,70.29
4017,944,23,2025-02-19,3,1152.97,3458.9
4018,127,43,2024-09-20,2,276.79,553.58
4019,434,151,2025-04-08,1,15.74,15.74
4020,566,119,2024-12-03,1,1291.97,1291.97
4021,352,98,2024-09-28,1,28.77,28.77
4022,734,17,2025-05-09,3,670.06,2010.17
4023,576,60,2025-03-25,1,659.26,659.26
4024,276,62,2024-12-01,3,196.86,590.57
4025,834,7,2025-06-03,1,291.65,291.65
4026,503,148,2025-02-08,2,18.67,37.34
4027,774,52,2025-02-09,2,712.35,1424.71
4028,721,128,2024-11-30,1,1475.4,1475.4
4029,624,13,2024-10-03,1,552.64,552.64
4030,384,80,2024-10-22,2,421.83,843.67
4031,86,24,2024-11-02,1,23.83,23.83
4032,66,20,2025-04-18,2,99.01,198.02
4033,536,50,2025-09-05,1,21.04,21.04
4034,866,127,2024-09-13,1,558.61,558.61
4035,113,2,2024-09-23,1,96.61,96.61
4036,587,110,2024-09-20,1,463.05,463.05
4037,891,117,2024-09-12,2,97.72,195.44
4038,419,94,2025-03-04,1,1073.41,1073.41
4039,459,192,2025-04-21,3,15.77,47.32
4040,16,123,2025-08-01,4,203.12,812.5
4041,791,160,2025-02-24,4,176.73,706.94
4042,486,183,2024-09-28,1,446.56,446.56
4043,880,103,2024-09-07,1,26.67,26.67
4044,598,163,2025-04-17,1,107.5,107.5
4045,351,63,2024-12-08,5,224.9,1124.52
4046,547,109,2024-10-02,4,432.79,1731.16
4047,934,132,2024-09-08,3,1177.25,3531.75
4048,754,24,2024-11-30,2,21.13,42.27
4049,60,159,2025-04-16,3,26.75,80.24
4050,766,17,2025-03-16,1,650.93,650.93
4051,838,101,2024-11-03,1,473.92,473.92
4052,826,132,2024-12-24,3,1278.58,3835.73
4053,841,10,2024-11-17,2,37.37,74.74
4054,933,89,2024-12-29,3,579.21,1737.62
4055,242,65,2025-05-12,5,213.62,1068.11
4056,254,168,2025-04-12,2,572.2,1144.39
4057,263,3,2024-10-09,1,145.72,145.72
4058,806,123,2024-10-04,1,216.89,216.89
4059,7,153,2025-03-27,3,12.74,38.22
4060,546,156,2025-05-17,2,349.3,698.6
4061,94,32,2024-11-27,3,51.18,153.55
4062,302,199,2024-09-05,2,280.34,560.69
4063,339,35,2024-10-20,4,15.76,63.03
4064,850,61,2024-10-21,1,823.11,823.11
4065,971,165,2024-11-08,1,951.04,951.04
4066,883,38,2025-02-13,5,314.16,1570.81
4067,404,30,2024-12-19,1,398.54,398.54
4068,970,117,2025-02-27,2,98.78,197.57
4069,263,90,2025-01-01,2,122.96,245.91
4070,845,8,2025-06-07,2,115.2,230.41
4071,730,173,2025-03-16,1,1184.46,1184.46
4072,686,32,2024-10-07,2,55.56,111.12
4073,392,162,2024-12-15,2,81.09,162.19
4074,498,6,2024-10-15,2,41.53,83.06
4075,105,135,2024-09-07,4,1398.99,5595.96
4076,106,46,2025-07-05,1,726.12,726.12
4077,445,66,2024-10-25,4,1703.8,6815.18
4078,774,193,2024-12-02,1,798.81,798.81
4079,611,189,2025-05-15,2,267.21,534.42
4080,295,7,2024-09-15,3,320.98,962.94
4081,556,16,2024-10-25,1,192.15,192.15
4082,785,166,2025-09-05,2,122.73,245.46
4083,953,26,2024-12-22,2,1022.53,2045.05
4084,21,33,2025-02-16,1,1393.05,1393.05
4085,366,107,2025-05-11,2,574.24,1148.47
4086,631,81,2024-12-16,1,183.42,183.42
4087,906,154,2024-10-22,2,1128.74,2257.49
4088,445,1,2025-01-03,2,507.68,1015.35
4089,505,148,2025-02-18,1,19.12,19.12
4090,826,57,2025-09-05,2,61.77,123.54
4091,241,151,2025-01-08,4,14.4,57.58
4092,47,146,2025-01-03,5,346.86,1734.29
4093,122,146,2024-11-05,1,356.28,356.28
4094,120,11,2024-10-19,1,18.07,18.07
4095,237,196,2025-02-02,1,29.67,29.67
4096,649,98,2024-11-04,2,27.11,54.23
4097,908,92,2024-11-09,1,353.46,353.46
4098,126,197,2024-09-22,3,404.24,1212.72
4099,312,91,2025-04-13,1,41.77,41.77
4100,998,166,2024-09-20,3,147.08,441.24
4101,557,118,2024-09-27,2,150.92,301.85
4102,305,167,2024-12-16,1,166.6,166.6
4103,655,158,2024-11-27,2,185.98,371.96
4104,400,88,2025-02-15,2,137.3,274.61
4105,886,74,2024-11-28,1,8.13,8.13
4106,702,56,2025-05-25,1,38.66,38.66
4107,940,121,2024-10-22,3,34.1,102.3
4108,242,20,2025-03-08,1,100.71,100.71
4109,430,31,2025-03-18,1,412.36,412.36
4110,865,98,2024-11-01,4,28.55,114.18
4111,668,60,2025-01-14,2,556.5,1112.99
4112,457,120,2024-09-05,1,247.98,247.98
4113,997,98,2024-10-30,1,30.1,30.1
4114,839,61,2024-12-24,1,873.75,873.75
4115,504,115,2024-11-26,1,232.25,232.25
4116,382,111,2024-10-03,3,25.46,76.39
4117,200,190,2025-04-26,3,1049.58,3148.74
4118,446,157,2024-11-19,5,23.97,119.86
4119,683,47,2024-11-11,1,1291.75,1291.75
4120,547,95,2024-09-21,2,130.34,260.67
4121,746,91,2024-11-17,1,43.81,43.81
4122,271,185,2024-09-27,3,683.23,2049.69
4123,97,49,2024-12-06,2,20.44,40.88
4124,259,158,2025-08-05,3,161.86,485.57
4125,855,192,2025-02-28,1,14.63,14.63
4126,903,3,2024-09-19,1,139.84,139.84
4127,56,173,2024-09-07,5,1411.4,7056.98
4128,331,99,2024-11-24,1,160.25,160.25
4129,273,72,2024-09-06,1,22.49,22.49
4130,387,87,2024-11-23,1,955.82,955.82
4131,798,41,2024-11-13,1,176.08,176.08
4132,826,34,2025-09-05,5,399.78,1998.88
4133,22,78,2024-10-11,4,32.13,128.51
4134,725,29,2024-10-12,1,48.29,48.29
4135,444,113,2024-11-27,1,613.15,613.15
4136,40,18,2024-10-25,1,151.84,151.84
4137,244,107,2024-10-31,4,472.93,1891.71
4138,211,161,2024-09-09,1,287.39,287.39
4139,634,71,2024-10-04,1,375.13,375.13
4140,15,119,2024-09-18,1,1101.41,1101.41
4141,253,106,2024-11-18,2,267.58,535.16
4142,463,175,2024-10-19,2,83.4,166.8
4143,447,188,2025-03-02,1,453.68,453.68
4144,635,111,2024-12-12,2,29.42,58.83
4145,286,176,2024-11-13,3,755.14,2265.43
4146,607,161,2024-10-03,3,286.7,860.11
4147,101,171,2024-09-14,1,428.78,428.78
4148,427,113,2025-03-05,1,630.12,630.12
4149,1,114,2024-10-16,1,625.83,625.83
4150,691,24,2025-05-14,1,22.96,22.96
4151,793,30,2024-10-21,1,418.19,418.19
4152,614,34,2025-05-24,1,462.84,462.84
4153,57,196,2024-12-06,3,33.41,100.23
4154,905,76,2024-10-02,4,33.11,132.46
4155,352,93,2025-08-24,3,433.75,1301.25
4156,303,45,2024-10-05,1,9.84,9.84
4157,786,114,2024-12-14,1,619.71,619.71
4158,837,61,2025-01-23,1,815.58,815.58
4159,184,138,2024-12-06,2,8.83,17.65
4160,696,185,2024-10-23,3,620.2,1860.61
4161,169,26,2024-11-21,1,1213.44,1213.44
4162,591,146,2025-01-28,1,318.63,318.63
4163,258,131,2025-08-22,1,79.33,79.33
4164,390,88,2024-09-12,1,141.5,141.5
4165,28,53,2025-06-02,1,27.83,27.83
4166,288,52,2024-11-20,2,826.67,1653.34
4167,453,94,2024-12-19,1,1115.73,1115.73
4168,656,63,2024-09-08,2,202.41,404.82
4169,207,182,2024-10-15,1,18.49,18.49
4170,611,130,2024-12-16,1,217.55,217.55
4171,302,165,2025-01-12,1,977.81,977.81
4172,172,184,2025-01-14,1,69.32,69.32
4173,951,154,2024-09-23,1,1245.17,1245.17
4174,956,175,2024-09-15,1,75.56,75.56
4175,451,12,2024-10-07,1,516.15,516.15
4176,980,192,2024-11-13,1,15.9,15.9
4177,230,110,2025-02-27,4,464.94,1859.77
4178,918,200,2024-10-03,1,232.01,232.01
4179,147,31,2024-09-19,3,356.85,1070.55
4180,994,5,2024-10-16,2,615.87,1231.75
4181,321,90,2025-01-01,2,117.74,235.48
4182,997,1,2025-05-08,3,462.07,1386.2
4183,372,87,2024-10-03,2,1066.82,2133.64
4184,535,150,2024-10-19,1,928.07,928.07
4185,70,174,2024-10-16,2,750.19,1500.39
4186,691,134,2024-10-05,3,329.47,988.42
4187,60,164,2024-12-18,2,580.91,1161.82
4188,978,112,2024-09-17,1,527.12,527.12
4189,24,187,2025-06-26,2,34.89,69.77
4190,813,9,2024-09-14,1,182.61,182.61
4191,141,158,2024-11-04,1,172.21,172.21
4192,411,123,2025-01-12,5,239.39,1196.96
4193,262,72,2024-11-07,1,22.82,22.82
4194,691,104,2024-10-31,1,13.22,13.22
4195,806,50,2024-11-24,3,22.29,66.86
4196,794,63,2025-03-13,1,245.04,245.04
4197,502,144,2024-11-10,1,8.13,8.13
4198,659,197,2024-09-24,1,413.77,413.77
4199,525,19,2024-10-02,3,91.3,273.9
4200,993,144,2024-11-20,1,9.34,9.34
4201,94,82,2025-04-25,3,607.49,1822.47
4202,141,75,2024-09-20,1,658.61,658.61
4203,879,122,2025-05-28,2,16.6,33.2
4204,478,39,2024-10-02,1,893.42,893.42
4205,812,162,2025-01-01,3,80.17,240.52
4206,101,52,2024-09-23,1,783.12,783.12
4207,22,31,2025-04-20,1,378.53,378.53
4208,756,196,2024-10-11,4,30.35,121.4
4209,728,139,2024-10-21,2,404.27,808.54
4210,708,83,2024-09-22,2,415.22,830.44
4211,39,53,2024-12-08,3,29.27,87.8
4212,332,125,2025-02-08,1,68.44,68.44
4213,150,120,2024-09-25,2,246.85,493.69
4214,946,140,2024-11-19,2,326.75,653.51
4215,893,167,2024-09-18,1,169.71,169.71
4216,340,193,2025-05-20,1,747.49,747.49
4217,846,22,2025-02-10,1,82.98,82.98
4218,84,174,2024-12-20,3,754.78,2264.33
4219,849,88,2024-10-21,4,150.23,600.94
4220,478,160,2025-01-12,3,158.27,474.8
4221,776,191,2025-02-13,2,1672.23,3344.46
4222,246,17,2024-09-18,1,635.99,635.99
4223,467,186,2024-12-11,1,368.47,368.47
4224,799,200,2024-09-14,1,220.33,220.33
4225,256,194,2024-10-04,1,286.48,286.48
4226,108,21,2024-09-27,1,8.29,8.29
4227,191,17,2025-01-07,1,665.34,665.34
4228,562,21,2024-09-24,3,9.67,29.02
4229,364,182,2024-09-12,3,17.69,53.06
4230,594,2,2024-12-07,1,82.78,82.78
4231,802,152,2024-10-12,1,84.48,84.48
4232,500,86,2025-03-05,1,27.72,27.72
4233,921,127,2025-04-27,1,488.46,488.46
4234,605,26,2024-09-29,1,1057.34,1057.34
4235,460,76,2024-11-30,3,38.3,114.91
4236,940,16,2024-12-29,2,199.07,398.15
4237,245,141,2024-09-11,1,182.14,182.14
4238,44,40,2024-12-14,1,412.64,412.64
4239,258,92,2024-10-30,2,383.97,767.93
4240,12,3,2024-10-07,3,148.18,444.55
4241,724,147,2024-10-02,3,643.65,1930.94
4242,887,138,2025-02-19,2,8.54,17.08
4243,888,170,2024-10-01,2,593.8,1187.61
4244,945,89,2024-10-21,4,598.97,2395.88
4245,602,132,2024-10-03,5,1208.92,6044.59
4246,813,136,2024-12-23,4,158.18,632.73
4247,967,96,2025-05-24,1,143.45,143.45
4248,738,82,2024-09-11,3,625.29,1875.88
4249,576,103,2024-10-29,1,24.64,24.64
4250,274,73,2024-10-17,3,320.44,961.31
4251,101,173,2024-10-11,2,1347.35,2694.7
4252,583,19,2024-09-07,2,81.53,163.05
4253,51,25,2025-01-07,3,18.4,55.21
4254,609,121,2025-02-21,3,33.51,100.53
4255,62,81,2025-01-28,1,182.27,182.27
4256,96,18,2025-09-05,1,168.48,168.48
4257,997,115,2025-03-16,2,212.11,424.23
4258,9,123,2024-09-11,1,214.09,214.09
4259,53,24,2024-09-21,1,20.91,20.91
4260,122,151,2024-10-23,2,13.53,27.06
4261,143,3,2024-09-14,1,134.34,134.34
4262,918,176,2024-12-09,1,640.26,640.26
4263,320,16,2025-01-29,5,223.69,1118.43
4264,431,118,2024-10-09,1,148.47,148.47
4265,516,200,2024-10-26,3,233.45,700.36
4266,816,158,2024-09-07,1,194.45,194.45
4267,810,51,2025-03-07,1,176.2,176.2
4268,157,46,2024-09-20,1,726.24,726.24
4269,247,115,2025-03-24,1,193.37,193.37
4270,359,30,2024-09-21,2,349.27,698.54
4271,364,11,2024-10-24,2,15.24,30.48
4272,858,190,2025-09-05,2,1063.24,2126.49
4273,657,4,2024-11-25,3,278.66,835.98
4274,351,63,2024-10-24,1,216.74,216.74
4275,987,47,2025-07-20,2,1278.09,2556.18
4276,443,37,2024-09-24,1,1146.37,1146.37
4277,170,103,2024-11-13,3,29.77,89.31
4278,354,6,2024-09-27,1,40.61,40.61
4279,986,51,2024-11-08,1,193.7,193.7
4280,589,102,2024-09-07,1,717.33,717.33
4281,925,114,2024-09-14,1,603.74,603.74
4282,460,199,2024-10-08,2,255.63,511.26
4283,56,82,2024-11-09,1,675.66,675.66
4284,587,73,2024-10-05,1,259.85,259.85
4285,925,17,2024-10-11,1,635.09,635.09
4286,178,86,2025-01-30,1,25.52,25.52
4287,735,187,2024-10-01,3,37.09,111.27
4288,169,70,2025-05-01,1,230.72,230.72
4289,272,50,2025-02-16,1,22.09,22.09
4290,257,152,2025-01-07,5,87.38,436.89
4291,788,106,2025-03-01,1,288.86,288.86
4292,614,191,2024-11-24,2,1544.18,3088.36
4293,245,179,2024-11-21,2,156.76,313.52
4294,416,146,2024-10-02,1,351.41,351.41
4295,425,154,2024-11-01,2,1197.87,2395.75
4296,698,101,2024-12-30,2,463.16,926.32
4297,604,8,2024-10-06,1,114.26,114.26
4298,206,85,2025-06-09,3,19.8,59.4
4299,330,18,2024-09-14,1,136.58,136.58
4300,965,86,2025-03-13,1,28.99,28.99
4301,110,112,2025-05-20,1,527.54,527.54
4302,705,20,2024-11-12,1,97.37,97.37
4303,688,162,2024-10-23,3,75.08,225.23
4304,170,10,2024-09-24,3,34.17,102.5
4305,306,189,2024-11-03,1,250.52,250.52
4306,622,148,2024-10-01,1,18.02,18.02
4307,109,127,2024-11-29,2,548.57,1097.14
4308,166,37,2024-11-19,1,1210.29,1210.29
4309,257,87,2025-01-06,2,1053.46,2106.91
4310,606,94,2024-10-26,1,1036.61,1036.61
4311,404,196,2024-09-08,1,30.55,30.55
4312,668,100,2025-03-19,1,421.78,421.78
4313,879,4,2024-10-01,2,242.25,484.51
4314,37,140,2024-10-01,1,311.17,311.17
4315,255,198,2025-02-21,2,1456.37,2912.74
4316,667,154,2024-09-16,1,1066.75,1066.75
4317,335,177,2024-10-24,2,321.38,642.77
4318,280,165,2024-09-21,5,981.96,4909.79
4319,732,22,2024-10-04,4,82.4,329.6
4320,464,76,2024-12-16,2,32.8,65.6
4321,765,123,2025-02-25,2,212.29,424.58
4322,261,180,2024-10-03,1,538.27,538.27
4323,474,136,2024-10-14,1,142.02,142.02
4324,656,195,2024-09-29,1,416.46,416.46
4325,130,42,2025-01-12,1,273.61,273.61
4326,941,29,2025-01-02,2,40.47,80.94
4327,475,150,2025-04-21,1,993.78,993.78
4328,746,190,2024-09-21,3,973.4,2920.2
4329,59,172,2024-10-20,2,327.95,655.91
4330,987,89,2024-09-29,2,561.68,1123.36
4331,884,78,2025-06-04,1,28.65,28.65
4332,401,126,2025-06-26,1,71.43,71.43
4333,527,25,2025-03-15,2,17.21,34.41
4334,920,52,2024-09-24,1,822.74,822.74
4335,343,36,2024-09-17,5,158.42,792.11
4336,92,18,2025-02-14,2,150.66,301.31
4337,165,65,2024-10-09,1,205.44,205.44
4338,184,160,2024-10-17,2,182.03,364.06
4339,664,45,2024-10-04,2,11.16,22.31
4340,61,117,2024-12-18,1,93.85,93.85
4341,545,196,2025-01-27,3,31.1,93.29
4342,869,60,2024-11-04,2,599.0,1198.01
4343,199,86,2025-01-12,4,29.11,116.44
4344,502,48,2024-12-27,2,12.9,25.79
4345,74,158,2025-05-06,1,160.8,160.8
4346,771,32,2024-09-24,1,49.52,49.52
4347,411,64,2025-04-17,1,81.76,81.76
4348,845,19,2024-09-18,2,86.04,172.09
4349,131,78,2025-01-15,2,28.84,57.67
4350,354,84,2024-11-04,2,58.76,117.53
4351,64,101,2025-02-21,1,444.68,444.68
4352,899,97,2024-09-16,1,1438.51,1438.51
4353,488,181,2024-11-02,3,1240.1,3720.29
4354,396,167,2025-02-02,1,141.5,141.5
4355,129,193,2024-11-19,1,822.9,822.9
4356,718,176,2025-01-04,1,735.64,735.64
4357,276,83,2025-08-15,2,363.99,727.99
4358,771,45,2024-10-24,2,11.46,22.92
4359,188,4,2024-11-12,1,272.33,272.33
4360,142,169,2024-11-28,2,186.21,372.42
4361,100,189,2024-12-07,1,274.51,274.51
